showID,filename,airdate,showType,showSubType
605,1806.html,2000-09-06,Regular,Regular
606,1807.html,2000-09-07,Regular,Regular
607,1808.html,2000-09-08,Regular,Regular
608,1809.html,2000-09-11,Regular,Regular
609,1810.html,2007-04-23,Regular,Regular
610,1811.html,2007-04-24,Regular,Regular
611,1812.html,2000-09-12,Regular,Regular
612,1813.html,2007-04-25,Regular,Regular
613,1814.html,2007-04-26,Regular,Regular
614,1815.html,2000-09-13,Regular,Regular
615,1816.html,2000-09-14,Regular,Regular
616,1817.html,2007-04-27,Regular,Regular
617,1818.html,2000-09-15,Regular,Regular
618,1819.html,2000-04-28,Regular,Regular
619,1820.html,2000-05-01,Regular,Regular
620,1821.html,2000-05-02,Regular,Regular
621,1822.html,2000-05-03,Regular,Regular
622,1823.html,2000-05-04,Regular,Regular
623,1824.html,2000-05-05,Regular,Regular
624,1825.html,2000-09-18,Regular,Regular
625,1826.html,2000-09-19,Regular,Regular
626,1827.html,2000-09-20,Regular,Regular
627,1828.html,2007-04-30,College,College Championship
628,1829.html,2007-05-01,College,College Championship
629,183.html,2005-03-03,Champions,Ultimate Tournament of Champions
630,1830.html,2000-09-21,Regular,Regular
631,1831.html,2000-09-22,Regular,Regular
632,1832.html,2007-05-02,College,College Championship
633,1833.html,2000-09-25,Regular,Regular
634,1834.html,2000-09-26,Regular,Regular
635,1835.html,2007-05-03,College,College Championship
636,1836.html,2000-09-27,Regular,Regular
637,1837.html,2000-09-28,Regular,Regular
638,1838.html,2007-05-04,College,College Championship
639,1839.html,2000-09-29,Regular,Regular
640,1840.html,2000-10-09,Regular,Regular
641,1841.html,2000-10-10,Regular,Regular
642,1842.html,2007-05-07,College,College Championship
643,1843.html,2000-10-12,Regular,Regular
644,1844.html,2007-05-08,College,College Championship
645,1845.html,2000-10-13,Regular,Regular
646,1846.html,2007-05-09,College,College Championship
647,1847.html,2000-10-16,Regular,Regular
648,1848.html,2000-10-17,Regular,Regular
649,1849.html,2000-10-18,Regular,Regular
650,185.html,2005-03-04,Champions,Ultimate Tournament of Champions
651,1850.html,2007-05-10,College,College Championship
652,1851.html,2007-05-11,College,College Championship
653,1852.html,2000-10-19,Regular,Regular
654,1853.html,2000-10-20,Regular,Regular
655,1854.html,2000-10-23,Regular,Regular
656,1855.html,2000-10-24,Regular,Regular
657,1856.html,2007-05-14,Regular,Regular
658,1857.html,2000-10-25,Regular,Regular
659,1858.html,2007-05-15,Regular,Regular
660,1859.html,2000-10-26,Regular,Regular
661,1860.html,2007-05-16,Regular,Regular
662,1861.html,2000-10-27,Regular,Regular
663,1862.html,2000-07-17,Regular,Regular
664,1863.html,2000-07-18,Regular,Regular
665,1864.html,2007-05-17,Regular,Regular
666,1865.html,2007-05-18,Regular,Regular
667,1866.html,2000-11-06,Regular,Regular
668,1867.html,2000-11-07,Regular,Regular
669,1868.html,2007-05-21,Regular,Regular
670,1869.html,2007-05-22,Regular,Regular
671,1870.html,2007-05-23,Regular,Regular
672,1871.html,2007-05-24,Regular,Regular
673,1872.html,2007-05-25,Regular,Regular
674,1873.html,2000-11-22,Regular,Regular
675,1874.html,2007-05-28,Regular,Regular
676,1875.html,2007-05-29,Regular,Regular
677,1876.html,2000-11-23,Regular,Regular
678,1877.html,2000-11-24,Regular,Regular
679,1878.html,2007-05-30,Regular,Regular
680,1879.html,2007-05-31,Regular,Regular
681,1880.html,2007-06-01,Regular,Regular
682,1883.html,2007-06-04,Regular,Regular
683,1884.html,2007-06-05,Regular,Regular
684,1886.html,2007-06-06,Regular,Regular
685,189.html,2005-03-07,Champions,Ultimate Tournament of Champions
686,1894.html,2007-06-08,Regular,Regular
687,1895.html,2007-06-07,Regular,Regular
688,1897.html,2007-06-11,Regular,Regular
689,1898.html,2007-06-12,Regular,Regular
690,19.html,2004-09-30,Champions,Tournament of Champions
691,1902.html,2007-06-13,Regular,Regular
692,1903.html,2007-06-14,Regular,Regular
693,1905.html,2007-06-15,Regular,Regular
694,1909.html,2007-06-18,Regular,Regular
695,1911.html,2007-06-19,Regular,Regular
696,1915.html,2007-06-20,Regular,Regular
697,1921.html,2007-06-22,Regular,Regular
698,1922.html,2007-06-21,Regular,Regular
699,1923.html,2007-06-25,Regular,Regular
700,1924.html,2007-06-26,Regular,Regular
701,1926.html,2007-06-27,Regular,Regular
702,1929.html,2007-06-28,Regular,Regular
703,193.html,2005-03-08,Champions,Ultimate Tournament of Champions
704,1931.html,2007-06-29,Regular,Regular
705,1938.html,2007-07-02,Regular,Regular
706,1939.html,2007-07-03,Regular,Regular
707,1947.html,2007-07-05,Regular,Regular
708,1948.html,2007-07-04,Regular,Regular
709,1949.html,2007-07-06,Regular,Regular
710,1950.html,2007-07-09,Regular,Regular
711,1951.html,2007-07-10,Regular,Regular
712,1967.html,2007-07-12,Regular,Regular
713,1968.html,2007-07-13,Regular,Regular
714,1969.html,2007-07-11,Regular,Regular
715,1971.html,2007-07-16,Teen,Teen Tournament Summer Games
716,1972.html,2007-07-17,Teen,Teen Tournament Summer Games
717,1973.html,2007-07-18,Teen,Teen Tournament Summer Games
718,198.html,2005-03-09,Champions,Ultimate Tournament of Champions
719,1981.html,2007-07-19,Teen,Teen Tournament Summer Games
720,1983.html,2007-07-20,Teen,Teen Tournament Summer Games
721,1984.html,2007-07-23,Teen,Teen Tournament Summer Games
722,1986.html,2007-07-24,Teen,Teen Tournament Summer Games
723,1987.html,2007-07-25,Teen,Teen Tournament Summer Games
724,1988.html,2007-07-26,Teen,Teen Tournament Summer Games
725,1989.html,2007-07-27,Teen,Teen Tournament Summer Games
726,2.html,2004-09-07,Regular,Regular
727,20.html,2004-10-01,Champions,Tournament of Champions
728,200.html,2005-03-10,Champions,Ultimate Tournament of Champions
729,2006.html,2000-01-03,Regular,Regular
730,2007.html,2000-01-04,Regular,Regular
731,2008.html,2000-01-05,Regular,Regular
732,2009.html,2000-01-06,Regular,Regular
733,2010.html,2000-01-07,Regular,Regular
734,2012.html,2000-01-11,Regular,Regular
735,2014.html,2000-01-12,Regular,Regular
736,2015.html,2001-03-12,Regular,Regular
737,2016.html,2000-01-13,Regular,Regular
738,2017.html,2000-01-14,Regular,Regular
739,2018.html,2000-01-17,Regular,Regular
740,2019.html,2000-01-18,Regular,Regular
741,202.html,2005-03-11,Champions,Ultimate Tournament of Champions
742,2020.html,2000-01-19,Regular,Regular
743,2021.html,2000-01-20,Regular,Regular
744,2022.html,2000-01-21,Regular,Regular
745,2023.html,2001-06-22,Regular,Regular
746,2024.html,2000-01-24,Regular,Regular
747,2025.html,2000-01-25,Regular,Regular
748,2026.html,2000-01-26,Regular,Regular
749,2027.html,2000-01-27,Regular,Regular
750,2028.html,2000-01-28,Regular,Regular
751,2029.html,2000-01-31,Regular,Regular
752,2030.html,2000-02-01,Regular,Regular
753,2031.html,2000-02-02,Regular,Regular
754,2032.html,2000-02-03,Regular,Regular
755,2033.html,2000-02-04,Regular,Regular
756,2034.html,2000-02-21,Regular,Regular
757,2035.html,2000-02-22,Regular,Regular
758,2036.html,2000-02-23,Regular,Regular
759,2037.html,2003-09-08,Regular,Regular
760,2039.html,2003-07-18,Regular,Regular
761,204.html,2000-07-06,Regular,Regular
762,2046.html,2000-03-20,Regular,Regular
763,2047.html,2000-03-21,Regular,Regular
764,2048.html,2000-03-22,Regular,Regular
765,2049.html,2000-03-23,Regular,Regular
766,2050.html,2000-03-24,Regular,Regular
767,2051.html,2000-03-27,Regular,Regular
768,2053.html,2007-09-10,Regular,Regular
769,2054.html,2000-03-28,Regular,Regular
770,2055.html,2007-09-11,Regular,Regular
771,2056.html,2000-03-29,Regular,Regular
772,2057.html,2000-03-30,Regular,Regular
773,2058.html,2000-03-31,Regular,Regular
774,2059.html,2007-09-12,Regular,Regular
775,2060.html,2000-04-03,Regular,Regular
776,2061.html,2007-09-13,Regular,Regular
777,2062.html,2000-04-04,Regular,Regular
778,2063.html,2007-09-14,Regular,Regular
779,2064.html,2000-04-05,Regular,Regular
780,2065.html,2000-04-06,Regular,Regular
781,2066.html,2007-09-17,Regular,Regular
782,2067.html,2007-09-18,Regular,Regular
783,2068.html,2000-04-07,Regular,Regular
784,2069.html,2000-04-10,Regular,Regular
785,207.html,2005-03-14,Champions,Ultimate Tournament of Champions
786,2070.html,2007-09-19,Regular,Regular
787,2071.html,2000-04-11,Regular,Regular
788,2072.html,2007-09-20,Regular,Regular
789,2073.html,2000-04-12,Regular,Regular
790,2074.html,2000-04-13,Regular,Regular
791,2075.html,2007-09-21,Regular,Regular
792,2076.html,2000-04-14,Regular,Regular
793,2077.html,2000-04-17,Regular,Regular
794,2078.html,2007-09-24,Regular,Regular
795,2079.html,2000-04-18,Regular,Regular
796,208.html,2005-03-15,Champions,Ultimate Tournament of Champions
797,2080.html,2000-04-19,Regular,Regular
798,2081.html,2007-09-25,Regular,Regular
799,2082.html,2000-04-20,Regular,Regular
800,2083.html,2000-04-21,Regular,Regular
801,2084.html,2000-04-24,Regular,Regular
802,2085.html,2007-09-26,Regular,Regular
803,2086.html,2007-09-27,Regular,Regular
804,2087.html,2000-04-25,Regular,Regular
805,2088.html,2000-04-26,Regular,Regular
806,2089.html,2000-04-27,Regular,Regular
807,2090.html,2007-09-28,Regular,Regular
808,2091.html,2000-05-31,Regular,Regular
809,2092.html,2007-10-01,Regular,Regular
810,2093.html,2000-06-01,Regular,Regular
811,2094.html,2007-10-02,Regular,Regular
812,2095.html,2000-06-02,Regular,Regular
813,2096.html,2007-10-03,Regular,Regular
814,2097.html,2000-06-05,Regular,Regular
815,2098.html,2000-06-06,Regular,Regular
816,2099.html,2000-06-07,Regular,Regular
817,21.html,2004-10-04,Regular,Regular
818,2100.html,2007-10-05,Regular,Regular
819,2101.html,2000-06-08,Regular,Regular
820,2102.html,2007-10-04,Regular,Regular
821,2103.html,2000-06-09,Regular,Regular
822,2104.html,2000-06-12,Regular,Regular
823,2105.html,2007-10-08,Kids,Kids Week
824,2106.html,2000-06-13,Regular,Regular
825,2107.html,2007-10-09,Kids,Kids Week
826,2108.html,2000-06-14,Regular,Regular
827,2109.html,2007-10-10,Kids,Kids Week
828,2110.html,2000-06-15,Regular,Regular
829,2111.html,2000-06-16,Regular,Regular
830,2112.html,2000-06-19,Regular,Regular
831,2113.html,2000-06-20,Regular,Regular
832,2114.html,2000-06-21,Regular,Regular
833,2115.html,2000-06-22,Regular,Regular
834,2116.html,2000-06-23,Regular,Regular
835,2117.html,2000-06-26,Regular,Regular
836,2118.html,2000-06-27,Regular,Regular
837,2119.html,2000-06-28,Regular,Regular
838,2120.html,2000-06-29,Regular,Regular
839,2121.html,2000-06-30,Regular,Regular
840,2122.html,2007-10-12,Kids,Kids Week
841,2123.html,2007-10-11,Kids,Kids Week
842,2124.html,2007-10-15,Regular,Regular
843,2125.html,2007-10-16,Regular,Regular
844,2126.html,2007-10-17,Regular,Regular
845,2127.html,2007-10-18,Regular,Regular
846,2128.html,2007-10-19,Regular,Regular
847,2129.html,2000-02-07,College,College Championship
848,2130.html,2007-10-22,Regular,Regular
849,2131.html,2000-02-08,College,College Championship
850,2132.html,2000-02-09,College,College Championship
851,2133.html,2000-02-10,College,College Championship
852,2134.html,2007-10-24,Regular,Regular
853,2135.html,2000-02-11,College,College Championship
854,2136.html,2000-02-14,College,College Championship
855,2137.html,2000-02-15,College,College Championship
856,2138.html,2000-02-16,College,College Championship
857,2139.html,2000-02-17,College,College Championship
858,2140.html,2000-02-18,College,College Championship
859,2141.html,2007-10-26,Regular,Regular
860,2142.html,2007-10-23,Regular,Regular
861,2143.html,2007-10-25,Regular,Regular
862,2145.html,2003-06-19,Regular,Regular
863,2146.html,2007-10-29,Regular,Regular
864,2147.html,2007-10-30,Regular,Regular
865,2151.html,2007-10-31,Regular,Regular
866,2152.html,2007-11-01,Regular,Regular
867,2158.html,2007-11-02,Regular,Regular
868,2159.html,2007-11-05,Champions,Tournament of Champions
869,2160.html,2007-11-07,Champions,Tournament of Champions
870,2162.html,2007-11-06,Champions,Tournament of Champions
871,2163.html,2007-11-08,Champions,Tournament of Champions
872,2170.html,2007-11-09,Champions,Tournament of Champions
873,2171.html,2007-11-12,Champions,Tournament of Champions
874,2172.html,2007-11-13,Champions,Tournament of Champions
875,2173.html,2007-11-14,Champions,Tournament of Champions
876,2174.html,2007-11-15,Champions,Tournament of Champions
877,2175.html,2007-11-16,Champions,Tournament of Champions
878,219.html,2005-03-16,Champions,Ultimate Tournament of Champions
879,2191.html,2007-11-19,Regular,Regular
880,2192.html,2007-11-20,Regular,Regular
881,2193.html,2007-11-21,Regular,Regular
882,2194.html,2007-11-22,Regular,Regular
883,2198.html,2007-11-23,Regular,Regular
884,2199.html,2007-11-26,Regular,Regular
885,22.html,2004-10-05,Regular,Regular
886,2200.html,2007-11-27,Regular,Regular
887,2201.html,2007-11-28,Regular,Regular
888,2202.html,2007-11-29,Regular,Regular
889,2203.html,2002-12-03,Regular,Regular
890,2204.html,2007-11-30,Regular,Regular
891,2207.html,2007-12-03,Regular,Regular
892,2208.html,2000-11-27,Regular,Regular
893,2209.html,2000-11-28,Regular,Regular
894,221.html,2005-03-17,Champions,Ultimate Tournament of Champions
895,2210.html,2000-11-29,Regular,Regular
896,2211.html,2000-11-30,Regular,Regular
897,2212.html,2000-12-01,Regular,Regular
898,2213.html,2000-12-04,Regular,Regular
899,2214.html,2000-12-05,Regular,Regular
900,2215.html,2000-12-06,Regular,Regular
901,2216.html,2000-12-07,Regular,Regular
902,2217.html,2000-12-08,Regular,Regular
903,2218.html,2000-12-11,Regular,Regular
904,2219.html,2000-12-12,Regular,Regular
905,2220.html,2000-12-13,Regular,Regular
906,2221.html,2000-12-14,Regular,Regular
907,2222.html,2007-12-04,Regular,Regular
908,2223.html,2007-12-05,Regular,Regular
909,2224.html,2007-12-06,Regular,Regular
910,2225.html,2007-12-07,Regular,Regular
911,2226.html,2007-12-10,Regular,Regular
912,2227.html,2007-12-11,Regular,Regular
913,2228.html,2007-12-12,Regular,Regular
914,2229.html,2007-12-13,Regular,Regular
915,2230.html,2007-12-14,Regular,Regular
916,2231.html,2007-12-17,Regular,Regular
917,2232.html,2000-12-15,Regular,Regular
918,2233.html,2000-12-18,Regular,Regular
919,2234.html,2000-12-19,Regular,Regular
920,2235.html,2000-12-20,Regular,Regular
921,2236.html,2000-12-21,Regular,Regular
922,2237.html,2000-12-22,Regular,Regular
923,2238.html,2007-12-18,Regular,Regular
924,2239.html,2007-12-19,Regular,Regular
925,224.html,2004-06-02,Regular,Regular
926,2240.html,2007-12-20,Regular,Regular
927,2241.html,2007-12-21,Regular,Regular
928,2242.html,2007-12-24,Regular,Regular
929,2243.html,2007-12-25,Regular,Regular
930,2244.html,2007-12-27,Regular,Regular
931,2245.html,2001-01-01,Regular,Regular
932,2246.html,2001-01-02,Regular,Regular
933,2247.html,2001-01-03,Regular,Regular
934,2248.html,2001-01-04,Regular,Regular
935,2249.html,2001-01-05,Regular,Regular
936,225.html,2005-03-18,Champions,Ultimate Tournament of Champions
937,2250.html,2001-01-08,Regular,Regular
938,2251.html,2001-01-09,Regular,Regular
939,2252.html,2007-12-28,Regular,Regular
940,2253.html,2007-12-26,Regular,Regular
941,2254.html,2001-01-10,Regular,Regular
942,2255.html,2001-01-11,Regular,Regular
943,2256.html,2001-01-12,Regular,Regular
944,2257.html,2001-01-15,Regular,Regular
945,2258.html,2001-01-16,Regular,Regular
946,2259.html,2001-01-17,Regular,Regular
947,2260.html,2001-01-18,Regular,Regular
948,2261.html,2007-12-31,Regular,Regular
949,2266.html,2008-01-01,Regular,Regular
950,2267.html,2008-01-02,Regular,Regular
951,2268.html,2008-01-04,Regular,Regular
952,2269.html,2008-01-03,Regular,Regular
953,227.html,2005-03-21,Champions,Ultimate Tournament of Champions
954,2270.html,2008-01-07,Regular,Regular
955,2271.html,2008-01-08,Regular,Regular
956,2272.html,2008-01-09,Regular,Regular
957,2273.html,2008-01-10,Regular,Regular
958,2274.html,2008-01-11,Regular,Regular
959,2275.html,2001-01-19,Regular,Regular
960,2276.html,2001-01-22,Regular,Regular
961,2277.html,2001-01-23,Regular,Regular
962,2278.html,2001-01-24,Regular,Regular
963,2279.html,2001-01-25,Regular,Regular
964,2280.html,2001-01-26,Regular,Regular
965,2281.html,2001-01-29,Regular,Regular
966,2282.html,2001-01-30,Regular,Regular
967,2283.html,2008-01-14,Regular,Regular
968,2284.html,2008-01-15,Regular,Regular
969,2285.html,2008-01-16,Regular,Regular
970,2286.html,2008-01-17,Regular,Regular
971,2287.html,2008-01-18,Regular,Regular
972,2288.html,2008-01-21,Regular,Regular
973,2289.html,2008-01-22,Regular,Regular
974,2290.html,2000-11-08,College,College Championship
975,2291.html,2000-11-09,College,College Championship
976,2292.html,2000-11-13,College,College Championship
977,2293.html,2000-11-14,College,College Championship
978,2294.html,2000-11-15,College,College Championship
979,2295.html,2000-11-16,College,College Championship
980,2296.html,2000-11-17,College,College Championship
981,2297.html,2000-11-20,College,College Championship
982,2298.html,2000-11-21,College,College Championship
983,2299.html,2008-01-23,Regular,Regular
984,23.html,2004-10-06,Regular,Regular
985,2300.html,2008-01-24,Regular,Regular
986,2301.html,2008-01-25,Regular,Regular
987,2302.html,2008-01-28,Regular,Regular
988,2303.html,2008-01-29,Regular,Regular
989,2304.html,2008-01-30,Regular,Regular
990,2305.html,2008-01-31,Regular,Regular
991,2306.html,2008-02-01,Regular,Regular
992,2320.html,2008-02-05,Regular,Regular
993,2321.html,2008-02-04,Regular,Regular
994,2322.html,2008-02-06,Regular,Regular
995,2323.html,2008-02-07,Regular,Regular
996,2324.html,2008-02-08,Regular,Regular
997,2325.html,2008-02-11,Teen,Teen Tournament
998,2326.html,2008-02-12,Teen,Teen Tournament
999,2327.html,2008-02-13,Teen,Teen Tournament
1000,2329.html,2008-02-14,Teen,Teen Tournament
1001,233.html,2005-03-22,Champions,Ultimate Tournament of Champions
1002,2330.html,2008-02-15,Teen,Teen Tournament
1003,2343.html,2008-02-18,Teen,Teen Tournament
1004,2344.html,2008-02-19,Teen,Teen Tournament
1005,2345.html,2008-02-20,Teen,Teen Tournament
1006,2346.html,2008-02-21,Teen,Teen Tournament
1007,2347.html,2008-02-22,Teen,Teen Tournament
1008,2348.html,2008-02-25,Regular,Regular
1009,2349.html,2008-02-26,Regular,Regular
1010,235.html,2005-03-23,Champions,Ultimate Tournament of Champions
1011,2357.html,2008-02-27,Regular,Regular
1012,2358.html,2008-02-28,Regular,Regular
1013,2359.html,2008-02-29,Regular,Regular
1014,2360.html,2008-03-03,Regular,Regular
1015,2361.html,2008-03-04,Regular,Regular
1016,2362.html,2008-03-05,Regular,Regular
1017,2363.html,2008-03-06,Regular,Regular
1018,2364.html,2008-03-07,Regular,Regular
1019,2365.html,2008-03-10,Regular,Regular
1020,2366.html,2008-03-11,Regular,Regular
1021,2367.html,2008-03-12,Regular,Regular
1022,2368.html,2008-03-13,Regular,Regular
1023,2369.html,2008-03-14,Regular,Regular
1024,237.html,2005-03-24,Champions,Ultimate Tournament of Champions
1025,2370.html,2008-03-17,Regular,Regular
1026,2371.html,2008-03-18,Regular,Regular
1027,2372.html,2008-03-19,Regular,Regular
1028,2373.html,2008-03-20,Regular,Regular
